,,,
,,,
1,"«Барбарис» 5. Персидская, экзотическая Лучшим «персом» признан очаровательный кот из Воронежа по",кличке,«Виконт Эсперанс» 6. Мейн-кун Чемпионкой в этой породе стала кошка из
1,девать себя от восторга. Во второй клетке находилась годовалая суматранская тигрица по,кличке,"Найда. Она была много мельче Байкала, но зато очень подвижная. При ближайшем"
1,", и правда, много зверья. Есть зоосад, где живет любимый олень Деда по",кличке,"Леша. Пару лет назад его пригнали в упряжке ""люди с Севера"". В"
1,"сеть, и тогда манипулирование реальностью выйдет на качественно новый уровень. Кот по",кличке,"Шнурри - любимая ""игрушка"" Виктории и Грегора, младших детей бывшего германского канцлера Герхарда"
1,"Арсению, страдающему синдромом Дауна, из всех собак особенно понравился веселый крепыш по",кличке,"Буба. Удивительно, но и пес этот явно с первых же минут знакомства"
1,"), на которой он запечатлел свою жену Жаклин Рок с афганской борзой по",кличке,"Кабул, а также офорт художника «Скудная трапеза»: его художник посвятил своему другу"
1,"Максимус, и никому, слышите, никому не позволено называть меня этими урезанными собачьими",кличками,": Максим, Макси, Макс. Но она называла меня Мак, ей я разрешал. Так"
1,"заодно ободряя себя, она время от времени выкрикивала -- я не сразу понял --",кличку,": -- Иран! Иран! Обернувшись, она кинулась к волкодаву и с колен обняла его."
1,из ярко-синего крепа . Тишина нарушалась изредка лишь храпом его любимого бульдога по,кличке,Мужик и шёпотом закройщиц - ассистенток . Но на моих глазах из бесформенно висящей
1,"характер тигрицы Эльзы (Хигир тогда работал в цирке), когда дрессировщик сменил ей",кличку,». После этого Хигир занялся изучением человеческих имён. Это нормальная эволюция всякого исследователя
1,"травить , и наша Травка вначале у него называлась Затравка ; но после охотничья",кличка,"на языке оболталась , и вышло прекрасное имя Травка . В последний раз , когда"
1,вечерам на кухне и позволял погладить свое брюшко. Даже откликался иногда на,кличку,. Ближе к осени Колючку обуяла запасливость. «Гнезда» под диваном было уже мало
1,селедку. О лошадях. «В армии имел я коня - умного и наблюдательного - по,кличке,"Алик. Однажды в походе, притулившись в стороне ото всех, я уснул как"
1,". Родится телочка, родится завтра, послезавтра или через месяц, а ей уж и",кличка,приготовлена.
1,. На место происшествия вместе с милицией прибыл кинолог с собакой. Ризеншнауцер по,кличке,"Бакс помог обнаружить место, где скрывались злоумышленники. Задержанные – двое подростков 14 и"
1,подводной лодки с гребным винтом в попе. А трехголовую Корову-Горыныча по,кличке,Стерегущий установили прямо напротив Мавзолея. А у фонтана лежит прекрасная зеленая корова
1,. Абиссинская Титул чемпиона в этой породе увез домой в Курск кот по,кличке,«ABIKENAZ BUMBLEBEE FENIX» А В ЭТО ВРЕМЯ Кошка Лиза ищет новых хозяев
1,литературе важна неожиданность. Неожиданности начинаются с посвящения книги писательскому «золотому ретриверу» по,кличке,Донн Олбрайт. И дальше - на протяжении всех 22 рассказов - не думают исчезать.
1,"Московского департамента по охране окружающей среды указаны все данные. Возраст - три года,",кличка,"- Шакира. - Нас проверками уже замучили, - жаловалась Настя. - Один «зеленый» (борец за"
1,"зоопарка, это произошло поздно ночью около двух недель назад. Белый медведь по",кличке,"Врангель находится в недоступном для просмотра посетителями вольере, поэтому единственное место, откуда"
1,"говаривали, «сделал челюсть» и сказал ему: -- Товарищ капитан Б., «Прицкер» не собачья",кличка,". Прошу обращаться ко мне, как положено по уставу. И Прицкер стал «товарищ"
1,От,клички,"Бздунок пса спас космос Помните, в середине 60-х годов на весь"
1,заинтересовал актрису. После выставки она попросила достать из клетки бенгальского котяру по,кличке,"Мирон. Он тут же протяжно замяукал, чем вполне соответствовал своему названию «домашний"
1,него же наиболее совершенное устройство глотки. Недаром у белухи широко распространена английская,кличка,"«морская канарейка», вспомните также русское северное выражение «реветь белухой». Еще в 1820"
2,"по приезде сюда (если это случится), вы наделаете множество ошибок, принимая знакомые",клички,за знакомых людей. Это верно. П. А. Поклонитесь Боткину. Жена благодарит за
2,9 Статья профессора Г. Федотова «Революция идет». 10 Оскорбительная,кличка,. 11 Всякое коллективное выступление считалось по военным законам преступлением. 12 По закону
2,"старого конфликта с представителями конкурирующего мафиозного клана, которым руководит Тариэл Ониани (по",кличке,Таро). Киллер подкараулил Деда Хасана около ресторана «Каретный двор» на Поварской улице
2,"праву считается Владислав Галкин, главный «дальнобойщик» страны. У него в детстве даже",кличка,"была соответствующая - Килька. Как только выдавалась свободная минутка, он тут же плюхался"
2,молодец преследовался нами за крупную кражу. Я припоминаю теперь и его воровскую,кличку,"-- «вице-фрейлен», что по-русски значит «старая дева». Видимо, мы напали на след"
2,первый российский чемпион-супертяжеловес! В титульном бою против американца Джона Руиса по,кличке,"«Тихоня» Николай одержал победу по очкам: двое судей отдали предпочтение россиянину, третий"
2,"больничную койку, откуда заявил следователю, что его избил борец с педофилами по",кличке,Тесак. Но в руки следователей попала длительная и откровенная переписка пристава с
2,"Новосибирском областном суде идет процесс по делу Владимира Половникова, известного также под",кличкой,"Кирпич. Его обвиняют в убийстве Александра Нестеренко - Нестера, известного в криминальных кругах"
2,"к русским, с искренней симпатией. Меня и моего сокурсника, назову его студенческой",кличкой,"Щербак, направили туда на преддипломную практику. Однажды вечерком подцепили мы с ним"
2,". Наверно, у Лабиринта есть запас. Но ведь Паша известен всему ипподрому под",кличкой,"«Бандит с большой дороги», именно не жулик, а бандит -- грабит среди бела"
2,"второй женской гимназии. По подозрению арестованы двое -- Даликов и Дронов, известный под",кличкой,"«Сибиряк». От «С.-Петербургского Телеграфного Агентства» Петербург, 6, X. В день"
2,поправок в Москве задержали студента Российского государственного социального университета Максима Марцинкевича по,кличке,"Тесак - лидера группировки скинхедов ""Формат-18"". Вчера ему предъявлено обвинение в разжигании"
2,"), отвечающий за связь с членами штаба. Посоветовавшись с ""эмиром"" (главарем бандитов по",кличке,"Полковник), ""пресс-секретарь"" разрешил Аушеву войти в здание школы. Боевики, по его словам,"
2,"задержан на Кубани. 63-летний Виктор Рыженков, известный в преступном мире под",кличкой,Петрович Казахстанский путешествовал в поезде не один — его сопровождала молодая спутница. Полицейские
2,"тоже были свои обзывалки. Никто не обижался, если это были не обидные",клички,", так было принято. После одиннадцати часов вечера надо было идти домой, а"
2,"на сохранение тела Ленина. ЛИЧНОЕ ДЕЛО Леонид Иванович ПАНТЕЛЕЕВ (настоящая фамилия - ПАНТЕЛКИН,",кличка,- Фартовый) родился в 1902 году в городе Тихвине в семье крестьян - переселенцев
2,Москве заочного приговора должен был стать особо ценный агент. Он проходил под,кличкой,"""Макс"". Будучи в Италии, Макс выдавал себя не просто за гражданина Коста-Рики"
2,"его личность пока неизвестна, а в досье «органов» числятся два бандита по",кличке,Полковник: сидящий в тюрьме Якуб Яхьяев и убитый в 2002 году в
2,представляли отдельные социалистические кружки -- более умеренных воззрений и один член гордился провоцирующей,кличкой,"«анархиста-коммуниста». Многие члены съезда приехали из провинции, и общее настроение съезда"
2,", стала уже национальной героиней. Международный террорист Абдель Азиз аль-Гхамди, известный под",кличкой,"Абу аль-Валид, ликвидирован в Чечне в прошлую пятницу. Об этом сообщила"
2,"борьбе с оргпреступностью задержали двух чеченских ""воров в законе"" - Омара Бекаева по",кличке,"Омар Уфимский и Салмана Абдурзакова по кличке Тимур Самарский. По некоторым данным,"
2,"голосов. Большая часть лиц, которые встретятся в нашем очерке, будут носить те",клички,", которыми нарекли их в товариществе, например, Митаха, Элпаха, Тавля, Шестиухая Чабря, Хорь,"
2,"заместителя директора фирмы ""Автомастер"". Причем операция была возложена на брата Рауля по",кличке,Фашист. Рауль и его правая рука Сергей Стрельцов (Стрелок) заказали и убийство
2,и прикрытия (в случае провала от него просто открестятся...). Чумаков получает агентурную,кличку,"- Звездочет. И начинаются приключения... А чем занимаются «бригадиры» сейчас? Вдовиченков, кроме съемок"
2,", про которого никто ничего не сказал, и этот день, когда я получил",кличку,"». Комнаты менялись на глазах. Бежевые стены оклеились плакатами, полосатые матрасы исчезли под"
2,"порядка тысячи ""джентльменов удачи"". Первым постояльцем был Толик Троекуров. ""Троекуров"" - естественно,",кличка,". Бывший подводник, призер первенства СССР по вольной борьбе волею судеб стал бомжем."
2,"своему кузену, тихонько указывая на Катерину Александровну. -- А вы уж ей и",кличку,"дали? -- пошутил кузен. -- Не могу! Мне как-то противно называть людей общими,"
2,"него был мужичка не без добродушия, но внутри этого «Висасуалия» (по непочтительной",кличке,") грызло тщеславие: давно мечтал стать «генералом» (дослужиться до «действительного»), а тут еще"
2,"дело: в Алтайском крае к 20 годам лишения свободы приговорена ""атаманша"" по",кличке,"Мама Чоли, 11 ее подельников получили от 15 до 19 лет. В"
2,"16 г гашиша. Полицейские отмечают, что Нижарадзе, известный в криминальном мире под",кличкой,"Лаша Цхалтубский или Лаша Сумасшедший, лишь недавно освободился из колонии, где отбывал"
2,"и укладывали сына спать на голые пружины, привязав ноги. Другой солдат по",кличке,"Боксер колол его иглой. Господи! Я отправляла своего сына в ВВ МВД,"
2,Черный презрительно поморщился. -- Вавик и Тобик! Разве не стыдно отзываться на такие,клички,"? -- Ха-ха-ха! -- заливался Крошка. -- Теперь вы будете просто Новые, -- сказал"
2,"лидер ""48-го"" Равиль Салимов по прозвищу Рауль дружил с Эдичкой Тагирьяновым (",кличка,"Закройщик), прославившимся на всю Россию громким делом по похищению и убийству гендиректора"
2,"вырваться, согласился еще раз встретиться с «американцем». «Назовите мой номер или",кличку,"» Освобожденный Афанасьев бросился в Кремль, где немедленно рассказал о случившемся Берии. Оказавшийся"
2,"дня заметно спало. - Да тут вся жизнь смешная, - отвечает актер Игорь по",кличке,"Буба. - Ну, например. Идет уже восьмой час съемок. Актер с партнершей делает"
2,"?» Этот Колька, которого мы в академии звали не по имени, а по",кличке,"Пашка, был старшим в моей учебной группе, поскольку был из «офицеров», и"
2,"приобрести себе можно будет. Для меня это, во всяком случае, будет только",кличка,", а цель моя не в том -- приобрести влияние на людей, m'imposer"
2,"романа ""Срединный пилотаж"". * Суд приговорил предпринимателя Вилора Струганова, более известного под",кличкой,"""Паша-цветомузыка"", к девяти годам лишения свободы с отбыванием наказания в колонии"
2,несколько дней назад в Махачкале главаря дагестанского бандитского подполья Расула Макашарипова по,кличке,Муслим. Милиция охотилась за ним более двух лет и наконец блокировала вместе
2,войск на территории Грузии не потребовалось. Арестованный в Таиланде Александр Матусов по,кличке,"Басмач на родине зарабатывал ремонтом автомобилей, торговлей авиационным топливом и сдачей недвижимости"
2,"Корбах, бывший советский бард протеста, которого вы тут иногда подаете под унизительной",кличкой,"Лавски? Он ведь и сам все время вроде отрекается от «фабрики снов»,"
2,он работал таксистом и улицы города знает наизусть. Тогда же получил свою,кличку,"Сережка-Вертолет, когда умудрился за 37 минут домчать пассажира от Ленинградского вокзала"
2,прошел». Николай был крайне раздосадован -- почему именно он проходит у шпиков под,кличкой,"«седьмой», и сместил начальника охраны, после чего его именовали уже «номером первым»"
2,"зрителей, а особенно зрительниц, своей великолепной шевелюрой и статью. Ему фаны даже",кличку,"дали - Пушкин. А потом оказалось, что Эктор еще и забивать умеет, так"
2,"нравственное положение, постаралась сблизить и внешние проявления инстинктов и воли. Кроме обычной",клички,"«капельник» люди пренебрежительно зовут иногда этого человека Степкой, и сам себя он"
2,"произвести экспертизу над неким гражданином Головко, более известным в криминальных кругах под",кличкой,"Башка. Петька утверждал, что за несколько часов до гибели Вика Добровольская села"
2,в сентябрьском 2000 г.) номере журнала «Диалог» рассказывалось об одном «диссиденте» по,кличке,"Михалыч, который работал на КГБ. История занятная. И завербовали, и посадили, а"
2,связи с распадом Великой Державы свою роскошную фамилию сократил и отзывается на,кличку,""" Держик ""... Ну , что ещё ? Остальное сами придумайте ... Народные сказки про Ширвиндова"
2,"они противостояли казанскому преступному сообществу ""Жилка"" и его главарю Хайдару Закирову по",кличке,"Хайдер. Так, 6 октября 1995 года в Санкт-Петербурге двое участников банды изрешетили"
2,", гражданин Иордании Халед Юсуф Магомед Эль-Эмират, известный среди чеченских боевиков под",кличкой,"Магоннед, был уничтожен в ходе спецоперации в Курчалоевском районе Чечни 21 апреля."
2,". На спине Вовы Киселева, бывшего шефа Егора, напарника и друга Андрея по",кличке,"Крепкий, второго человека в Питере, авторитета, признанного всеми -- и бандитами, и деловыми,"
2,к лифту артистка в окружении своих трех парней и Митрохина Виктора по,кличке,"Кянукук , к которому стоит ещё присмотреться . Администратор улыбнулся Тане . -- Как время"
2,"совершенно безграмотна. Мы называем их тетеньками, отец и матушка -- сестрицами; отсюда общая",кличка,: тетеньки-сестрицы. Наконец карета у крыльца. Тетеньки вылезают из нее и кланяются
2,"генерала Виталия Гамова. Пограничники уверены, что и хозяин ""Альбатроса"" - воровской авторитет по",кличке,"""Якут"". Под стать ему и команда корабля - семерых ее членов разыскивал Интерпол"
2,на прогулку по ночному городу. -- Есть у меня еще один приятель по,кличке,"Чердачный. Вот к нему сейчас и зайдем в гости, -- пояснил Домовой по"
2,"своих дерзкие речи говорил, а среди чужих был большой мандражист, он дал",кличку,Кролик-людоед. До сих пор так его называют. Вот такой автоинспектор там
2,"лидеры YouTube. Видео посмотрело более 40 млн человек, а сам рыбак получил",кличку,"Язь, стал знаменитостью, и даже вручал Диме Билану награду на музыкальной церемонии «"
2,Кусику от Пусика с любовью». Попробуйте найти в Москве людей с такими,кличками,". Я посмотрю, как вам это удастся! Глава 19 Домой я прибыла в"
2,"чистой, Похож ли Сеня на интернационалиста? Наш ответ: Нет. А Сене отныне",кличка,"«Отсыревшая спичка». Как эту спичку ни трешь, Пожара революции не зажжешь»."
2,"точный счет. Воспитание «Лопаты» Смирнов, Смирный, он же Лопата. Смирнов -- фамилия; Смирный --",кличка,", по фамилии и, возможно, по контрасту; Лопата -- не знаю, отчего, может быть,"
2,каверзная проделка студента Образцова широко узналась. Огорченный Илья Сохатых получил среди знакомых,кличку,"«Овраам». На алюминиевой сковородке, заменяющей серебряный поднос, пачка поздравительных телеграмм и писем"
2,- Красноярский краевой суд вынесет приговор по уголовному делу предпринимателя Вилора Струганова /по,кличке,"""Паша-Цветомузыка""/, обвиняемому в терроризме и организации убийства. ВАШИНГТОН - Джордж Буш принимает"
2,кто куда... лишь бы спрятаться... Был в бригаде маленький смешной человек по,кличке,"Тихарь. Вор. Карманник. Оригинал! Всегда жил по своему внутреннему разумению, не так,"
2,"тюрьме он якобы раскаялся и вообще вел себя примерно, даже писал стихи.",Кличку,"«Capeman» он получил за то, что в момент убийства и потом, во"
2,"главнейших знатоков и устроителей человеческих благ. И был ещё один, известный под",кличкой,"Макс, от времени до времени появлявшийся откуда-то в Харькове: рослый, на кривых"
2,"такой же, как он, как все другие отдельские офицеры, майор по криминальной",кличке,"Оса, создавший банду из милиционеров, расправившуюся со вставшим на ее пути другом"
2,"скандал в Вашингтоне в июне 1972 года. Тогда некто, известный лишь по",кличке,"""Глубокая глотка"", сообщил репортерам газеты ""Вашингтон пост"" о том, что по приказу"
2,снимаем и четверых парашютистов запросто на борт берем. Нас встретила женщина по,кличке,"Тявочка. - Погода плохая, - заявила она, беря без квитанции по 600 рублей с"
2,"хочешь, коли воля дана. Только верно -- приехал немец. Из себя видный, а",кличка,"ему Штоф. Наши, понятно, позубоскальничали маленько. -- Штоф не чекушка. Вдвоем усидишь, и"
2,"пословицы, поговорки и различные",клички,по отношению к другим нациям и т.п. Нужны серьезные усилия в
2,"в федеральном розыске за прокуратурой Костромы, Андрее Патракове 1969 года рождения по",кличке,"«Глыба», который еще в 1986 году сбежал из мест лишения свободы и"
2,"к выводу, что эти два убийства косвенно связаны между собой. Священник по",кличке,«Миссионер» Расследование убийства Александра Меня начинала Загорская прокуратура. Ее следователи за первые
2,", впрочем, очень важно. От этого я с правом сбрасываю с себя глупую",кличку,"«пораженки». На войну нужно идти, нужно ее «принять»... но принять -- корень"
2,"четыре трупа. Все бедняжки были сначала изнасилованы, потом зверски убиты. Маньяк по",кличке,"""Лунатик"", как установили детективы, действовал не один. Вскоре был задержан его сообщник."
2,собрали в большой квартире одинокой и чадолюбивой старухи по прозвищу Свинцовая Мерзость. (,Кличка,"-- почему? Потому что эта девушка была сирота и очень некрасива, и она"
2,криминального сообщества возник непримиримый конфликт между ворами в законе Эдуардом Сахновым по,кличке,"Сахно, Олегом Семакиным по кличке Ева, Олегом Шохиревым по кличке Молодой и """
2,". Это был большой выводок девиц, более пятнадцати. Моя знакомая носила среди них",кличку,"«тетеньки», а их звала «мои девочки», и очень походила на хлопотливую, распустившую"
2,"приватно -- в четырех желтых стенах; моя слава растет, общество повторяет мою партийную",кличку,", а круг лиц, стоящих со мною в человеческих отношениях, верьте, равен нулю;"
2,к подневольным людям ввести так называемый патриархальный элемент и за это заслужить,кличку,«доброго барина». Он никогда не был героем и ясно понимал только одно
2,", в белых чулках. И назвал он ее по всем заводским правилам: от",клички,"отца взял первую букву «П», приставил к имени матери, и получилось, как"
2,"в Серпухове личность - 47-летнего Сергея Романова, которого там якобы знают под",кличкой,"""Граф"" и считают ""смотрящим"" за городом. Кроме того, чтобы убедить несговорчивого бизнесмена,"
2,"для классического шпионского детектива: отравленный кефир, стреляющая авторучка, сыворотка правды, агент по",кличке,"Вассер, шифровки из восьмизначных цифр, человек в черной перчатке и железная женщина"
2,"не позволяют снимать, бьют без всякого повода или придумывают грехи: Уже слышится",кличка,": «Коммунист». Распространяются сказки об ограбленных церквах, об убитых священниках. Хватают, увозят куда-то"
2,пор к Василию Васильевичу с легкой руки Груни прочно приклеилась кличка «Тронутый».,Кличка,"тоже не подействовала. Он попрежнему упорно не замечал обитателей парохода, как упрямо"
2,"приговор в отношении банды, состоящей из девяти человек и получившей название по",кличке,"ее организатора - преступного авторитета ""Матроса"" (Александра Бражникова), вступил в законную силу"", - сказал"
2,"""Идентификация секретного агента под",кличкой,"Болек подтверждается копией служебного рапорта младшего инспектора III отдела ""А"" KW MO ("
2,"(впоследствии пропал без вести -- труп так и не был найден); С. Яковлев,",кличка,"Якорь ( в настоящее время находится в местах лишения свободы), большая группа азербайджанцев"
2,"или кличку (я знал, что, когда выполнял задания МВД, меня иногда спрашивали",кличку,", но я ее не имел)... Я допустил большую ошибку, когда после моего"
2,"из рода Орда был донским или кубанским казаком, и фамилия произошла от",клички,", но более вразумительного ответа от бабушки я не получил), Щёголев, Шкилёв, украинская"
2,"потом удваивать меры предосторожности * . * Как известно, Керенский фигурировал в охранке под",кличкой,"«Скорый». Действительно, он стремглав бегал по улицам, прыгая в трамвай и выпрыгивая"
2,"и, отшибая коленки, изображаю арабского скакуна. Роняя слезы на паркет, ЛЈлик (подпольная",кличка,"Оли) уныло подходит к импровизированному хвосту, выдирает его и тычет мне в"
2,"! Я признаю, что вначале не располагал отрицательными материалами о бывшем курсанте по",кличке,"«Фаза», но капитан Дитрих настойчиво приказывал следить за ним. Затем я получил"
2,– подняться в высший дивизион. А вот еще одна сибирская команда носит полулегальную,кличку,"«валенки». «Томь» заслужила это прозвище не слишком интеллектуальной, на взгляд фанатов"
2,", задержан глава боевого крыла индонезийской «Джемаа Исламийя» Ридуан Исамуддин, более известный под",кличкой,Хамбали.
2,"на его черепе так и не прижились, очень скоро за ним закрепилась",кличка,"Голый Шпиль... Так, постигая мир, он добрался до Степного княжества и скоро"
2,"члены «СС» -- художник Вагрич Бахчанян, «француз» Поль Шемметов, «фриц» Викторушка, Фима по",кличке,«Собак». Каждый из членов «СС» отличается чем-нибудь необыкновенным. «СС» никак нельзя
2,"что обнаружили «русский след». К киберограблению, возможно, причастен российский хакер, скрывающийся под",кличкой,"the Corpse — «труп». Пострадавшие клиенты банка, как выяснилось, продемонстрировали низкий уровень осведомленности"
2,"в рапорте по рации роботов Элеками, и его коллеги охотно подхватили шутливую",кличку,"нарушителей. «Внимание, Элеки!» -- звучало теперь в эфире. И это предупреждение было"
2,"раз столько, сколько в заемной бумаге с базы Маркизы. У одного бандита",кличка,"Рябой, у другого -- Сифилитик. Они все рассказали. «Сука... -- сказал Сифилитик. -- Из-за"
2,", однако следователи полагают, что на самом деле эпизодов гораздо больше. Лидеру по",кличке,"Cobweb, выкладывавшему видео в интернет, также вменяется разжигание межнациональной розни (ст. 282"
2,"знать эстонец, особенно молодой и русским языком обычно не владеющий. Для них",кличками,"могут показаться все уменьшительно-ласкательные версии: Миша, Вася, Ваня, Гоша."
2,и Антон (у того и у другого в детстве была во дворе,кличка,"Агроном), когда подросли, тоже играли на гитарах -- здорово, лучше, чем отец, помогали,"
2,", называют Лысый. Долговязый инспектор с черными нафабренными усами на костлявом лице носит",кличку,"Дронг. Развинченный, дергающийся, разговаривающий визгливым фальцетом учитель истории -- Паламанец. Плешивый старичок математик"
2,"втором. Настоящая его фамилия Хмылов, но товарищи называют его «палачом», и эта",кличка,", по-видимому, утвердилась за ним навсегда. Хмылов принадлежит к числу тех легендарных юношей,"
2,"из лидеров группы, 15-летний ученик столичной школы N 1430 Стас по",кличке,"Cobweb (фамилия не разглашается в связи с его несовершеннолетием), при очередном нападении"
2,"я принадлежу к так глаголемым нигилистам, -- не к мошенникам, которые на эту",кличку,"откликаются, а к настоящим... староверческим нигилистам древляго благочестия... -- Хорошо-с, -- отвечал,"
2,"которых, по данным правоохранительных органов, и был главным эмиссаром «Аль-Каиды», известным под",кличкой,"Магоннед. Второй убитый – житель Грозного, 1986 года рождения, некий Султыгов. Между тем"
